hex9,value
89196ba0173ffff,60
89196ba0173ffff,90
89196ba03b3ffff,35
89196ba03b7ffff,100
89196ba03b7ffff,110
89196ba017bffff,35
89196ba017bffff,30
89196ba03a3ffff,35
89196ba031bffff,70
89196ba0303ffff,80
89196ba0303ffff,75
89196ba0317ffff,55
89196ba0317ffff,70
89196ba0317ffff,85
89196ba0317ffff,155
89196ba031bffff,40
89196ba0313ffff,70
89196ba017bffff,130
89196ba0173ffff,125
89196ba0173ffff,110
89196ba0173ffff,30
89196ba03b3ffff,30
89196ba03b3ffff,95
89196ba014fffff,85
89196ba014fffff,35
89196ba014fffff,110
89196ba017bffff,60
89196ba0313ffff,45
89196ba0313ffff,90
89196ba0317ffff,50
89196ba0317ffff,60
89196ba038fffff,40
89196ba03bbffff,10
89196ba03bbffff,65
89196ba031bffff,105
89196ba031bffff,40
89196ba0313ffff,85
89196ba0147ffff,110
89196ba0147ffff,90
89196ba0173ffff,95
89196ba0173ffff,80
89196ba03b3ffff,25
89196ba03b3ffff,15
89196ba03b3ffff,25
89196ba014fffff,45
89196ba014fffff,110
89196ba0147ffff,85
89196ba0313ffff,70
89196ba0313ffff,90
89196ba0313ffff,65
89196ba038fffff,65
89196ba038fffff,10
89196ba038fffff,15
89196ba0387ffff,20
89196ba0387ffff,110
89196ba03cfffff,40
89196ba03c7ffff,80
89196ba0147ffff,65
89196ba0147ffff,70
89196ba0147ffff,100
89196ba010bffff,105
89196ba0387ffff,40
89196ba014bffff,75
89196ba014fffff,15
89196ba014fffff,90
89196ba0147ffff,90
89196ba0147ffff,70
89196ba0313ffff,50
89196ba0313ffff,40
89196ba0313ffff,30
89196ba038fffff,15
89196ba038fffff,65
89196ba038fffff,105
89196ba0387ffff,50
89196ba0387ffff,80
89196ba03c7ffff,15
89196ba03c7ffff,85
89196ba2a67ffff,5
89196ba2a67ffff,20
89196ba2a2bffff,25
89196ba2a2bffff,50
89196ba2a2fffff,60
89196ba2a2fffff,50
89196ba2a2fffff,50
89196ba2a27ffff,20
89196ba2a27ffff,20
89196ba2a27ffff,15
89196ba01afffff,55
89196ba01afffff,60
89196ba0cdbffff,50
89196ba01a7ffff,85
89196ba0cd3ffff,105
89196ba013bffff,40
89196ba0107ffff,15
89196ba0133ffff,55
89196ba0133ffff,30
89196ba0133ffff,90
89196ba2bc3ffff,40
89196ba2bc7ffff,20
89196ba2b8bffff,5
89196ba2b8bffff,15
89196ba2bcbffff,60
89196ba2bcbffff,105
89196ba2bcbffff,55
89196ba2bcbffff,85
89196ba2bc3ffff,65
89196ba2bd7ffff,30
89196ba01a7ffff,60
89196ba2a6bffff,55
89196ba2a6fffff,20
89196ba2a67ffff,25
89196ba2a67ffff,25
89196ba2a67ffff,60
89196ba2a2bffff,90
89196ba2a2bffff,90
89196ba2a2bffff,45
89196ba2a23ffff,25
89196ba01afffff,60
89196ba01afffff,55
89196ba01afffff,25
89196ba01a7ffff,65
89196ba01a7ffff,75
89196ba01a7ffff,60
89196ba0107ffff,35
89196ba0107ffff,35
89196ba0107ffff,50
89196ba01abffff,90
89196ba2a23ffff,40
89196ba2a23ffff,45
89196ba2a27ffff,20
89196ba2a27ffff,15
89196ba01a7ffff,40
89196ba2a6bffff,5
89196ba2a63ffff,25
89196ba2a63ffff,35
89196ba2a67ffff,35
89196ba2a77ffff,40
89196ba2bd7ffff,10
89196ba2a37ffff,60
89196ba2a37ffff,60
89196ba2bdbffff,65
89196ba2bdbffff,60
89196ba2bc3ffff,45
89196ba2bd7ffff,5
89196ba2bd7ffff,15
89196ba2bd7ffff,15
89196ba2a37ffff,60
89196ba01abffff,10
89196ba01abffff,25
89196ba01afffff,65
89196ba01afffff,90
89196ba01a7ffff,45
89196ba01a7ffff,125
89196ba01a7ffff,115
89196ba0107ffff,50
89196ba0107ffff,35
89196ba0107ffff,45
89196ba2a2bffff,60
89196ba2a2bffff,60
89196ba2a2bffff,65
89196ba2a23ffff,85
89196ba2a23ffff,70
89196ba2a23ffff,75
89196ba2a23ffff,50
89196ba2a37ffff,20
89196ba2a63ffff,5
89196ba2a77ffff,30
89196ba01abffff,60
89196ba01abffff,75
89196ba01abffff,50
89196ba01a3ffff,40
89196ba01a3ffff,75
89196ba01a3ffff,105
89196ba01a7ffff,55
89196ba01a7ffff,50
89196ba0103ffff,80
89196ba0107ffff,85
89196ba0147ffff,80
89196ba010bffff,95
89196ba010bffff,5
89196ba0387ffff,45
89196ba014bffff,40
89196ba014bffff,35
89196ba0143ffff,80
89196ba0143ffff,55
89196ba0143ffff,120
89196ba038bffff,30
89196ba038bffff,5
89196ba038bffff,90
89196ba038fffff,105
89196ba0383ffff,50
89196ba0387ffff,65
89196ba0387ffff,70
89196ba03c7ffff,40
89196ba03c7ffff,105
89196ba03c7ffff,45
89196ba0143ffff,115
89196ba0157ffff,110
89196ba0157ffff,75
89196ba010bffff,80
89196ba010bffff,35
89196ba0397ffff,85
89196ba014bffff,30
89196ba014bffff,115
89196ba0143ffff,90
89196ba0143ffff,95
89196ba03cfffff,90
89196ba03cfffff,115
89196ba03cfffff,130
89196ba03cfffff,65
89196ba03cbffff,40
89196ba03cbffff,30
89196ba03c3ffff,10
89196ba03cbffff,80
89196ba03c3ffff,95
89196ba03c3ffff,130
89196ba038bffff,50
89196ba0383ffff,95
89196ba0383ffff,85
89196ba0383ffff,30
89196ba0387ffff,60
89196ba03c3ffff,15
89196ba03d7ffff,95
89196ba03d7ffff,20
89196ba038bffff,30
89196ba038bffff,105
89196ba0143ffff,120
89196ba0143ffff,105
89196ba0157ffff,80
89196ba0157ffff,90
89196ba0157ffff,85
89196ba011bffff,15
89196ba0397ffff,85
89196ba0397ffff,105
89196ba0397ffff,65
89196ba015bffff,80
89196ba0383ffff,135
89196ba0383ffff,60
89196ba0383ffff,40
89196ba0397ffff,115
89196ba03c3ffff,100
89196ba03c3ffff,10
89196ba03d7ffff,15
89196ba03d7ffff,215
89196ba039bffff,55
89196ba039bffff,100
89196ba015bffff,90
89196ba0143ffff,40
89196ba0153ffff,45
89196ba0157ffff,65
89196ba0157ffff,30
89196ba011bffff,20
89196ba011bffff,20
89196ba0397ffff,90
89196ba0397ffff,90
89196ba015bffff,125
89196ba039bffff,80
89196ba0383ffff,15
89196ba0397ffff,70
89196ba03c3ffff,95
89196ba03d3ffff,105
89196ba03d7ffff,20
89196ba039bffff,30
89196ba039bffff,20
89196ba039bffff,20
89196ba0393ffff,45
89196ba015bffff,20
89196ba015bffff,60
89196ba015bffff,25
89196ba0393ffff,105
89196ba002fffff,115
89196ba002fffff,65
89196ba015bffff,35
89196ba0153ffff,20
89196ba0153ffff,65
89196ba0153ffff,85
89196ba2a77ffff,25
89196ba2a2bffff,20
89196ba2a23ffff,45
89196ba2a23ffff,90
89196ba2a37ffff,35
89196ba2a37ffff,35
89196ba01b7ffff,5
89196ba2a7bffff,10
89196ba2a63ffff,45
89196ba2a77ffff,80
89196ba2a37ffff,70
89196ba2bdbffff,60
89196ba2bdbffff,50
89196ba2bdbffff,30
89196ba2bd3ffff,5
89196ba2bd7ffff,10
89196ba2bd7ffff,10
89196ba2a37ffff,40
89196ba2aafffff,50
89196ba286fffff,5
89196ba0117ffff,30
89196ba01abffff,20
89196ba01abffff,50
89196ba01abffff,70
89196ba01a3ffff,50
89196ba01a3ffff,60
89196ba01a3ffff,30
89196ba01a3ffff,35
89196ba0103ffff,45
89196ba0117ffff,80
89196ba2a77ffff,100
89196ba2a77ffff,55
89196ba2a3bffff,55
89196ba2a3bffff,105
89196ba2a3bffff,40
89196ba2a33ffff,10
89196ba2a37ffff,25
89196ba2a7bffff,10
89196ba2a73ffff,85
89196ba2a73ffff,125
89196ba2a77ffff,90
89196ba2a77ffff,45
89196ba2a3bffff,5
89196ba2a3bffff,10
89196ba2a33ffff,75
89196ba2a33ffff,20
89196ba01b7ffff,95
89196ba2a4fffff,65
89196ba2a73ffff,30
89196ba2a73ffff,130
89196ba0117ffff,10
89196ba01bbffff,20
89196ba01a3ffff,15
89196ba01a3ffff,20
89196ba01b7ffff,20
89196ba0103ffff,10
89196ba0117ffff,5
89196ba01b3ffff,10
89196ba01b3ffff,80
89196ba01bbffff,15
89196ba2a0fffff,105
89196ba2a0fffff,105
89196ba2a0fffff,20
89196ba2a33ffff,5
89196ba2a4fffff,65
89196ba2a4fffff,35
89196ba2a73ffff,45
89196ba2a0fffff,110
89196ba2a0fffff,70
89196ba2a0fffff,10
89196ba2aafffff,15
89196ba286fffff,10
89196ba286bffff,5
89196ba286bffff,10
89196ba2ab7ffff,10
89196ba2ab7ffff,5
89196ba286bffff,5
89196ba2ab7ffff,10
89196ba2ab7ffff,15
89196ba2ab7ffff,5
89196ba01bbffff,60
89196ba01b3ffff,30
89196ba01b3ffff,80
89196ba01b3ffff,90
89196ba018fffff,70
89196ba018fffff,125
89196ba0187ffff,80
89196ba0187ffff,60
89196ba01b3ffff,60
89196ba01b3ffff,10
89196ba2aabffff,25
89196ba2aabffff,15
89196ba2a4fffff,85
89196ba2a0bffff,30
89196ba2a0bffff,80
89196ba2a0fffff,20
89196ba2aabffff,20
89196ba2a4bffff,50
89196ba2a0bffff,25
89196ba2a0bffff,25
89196ba01cfffff,70
89196ba0393ffff,55
89196ba002fffff,110
89196ba002fffff,35
89196ba002fffff,10
89196ba0027ffff,55
89196ba0027ffff,105
89196ba0027ffff,130
89196ba0153ffff,140
89196ba0153ffff,120
89196ba0393ffff,95
89196ba03d3ffff,15
89196ba03d3ffff,25
89196ba03d3ffff,20
89196ba006fffff,35
89196ba0393ffff,45
89196ba0393ffff,40
89196ba03d3ffff,20
89196ba03d3ffff,95
89196ba006fffff,60
89196ba03dbffff,20
89196ba03dbffff,40
89196ba03dbffff,65
89196ba02afffff,105
89196ba03dbffff,90
89196ba03dbffff,160
89196ba03dbffff,140
89196ba02afffff,130
89196ba02afffff,90
89196ba01cfffff,105
89196ba01cfffff,65
89196ba002fffff,10
89196ba002fffff,85
89196ba002fffff,100
89196ba0027ffff,105
89196ba0027ffff,125
89196ba0027ffff,110
89196ba01cbffff,55
89196ba01cbffff,65
89196ba006fffff,155
89196ba0067ffff,15
89196ba0067ffff,125
89196ba0067ffff,100
89196ba0393ffff,95
89196ba0393ffff,35
89196ba02a7ffff,100
89196ba03d3ffff,85
89196ba006fffff,90
89196ba006fffff,120
89196ba01cbffff,130
89196ba002bffff,70
89196ba002bffff,105
89196ba0023ffff,115
89196ba0023ffff,100
89196ba0027ffff,125
89196ba0027ffff,85
89196ba0027ffff,100
89196ba01cbffff,110
89196ba01cbffff,105
89196ba0067ffff,70
89196ba0067ffff,340
89196ba0067ffff,15
89196ba002bffff,70
89196ba02a7ffff,95
89196ba006bffff,85
89196ba006bffff,10
89196ba0063ffff,10
89196ba0067ffff,75
89196ba0067ffff,110
89196ba02a7ffff,75
89196ba02a7ffff,60
89196ba02afffff,30
89196ba02afffff,85
89196ba02afffff,60
89196ba02a7ffff,75
89196ba02a7ffff,90
89196ba02abffff,50
89196ba02a3ffff,70
89196ba02a3ffff,70
89196ba01cbffff,55
89196ba002bffff,60
89196ba002bffff,20
89196ba0023ffff,75
89196ba0023ffff,55
89196ba0023ffff,130
89196ba0037ffff,85
89196ba0037ffff,55
89196ba0037ffff,15
89196ba002bffff,125
89196ba002bffff,70
89196ba006bffff,110
89196ba006bffff,115
89196ba006bffff,140
89196ba0063ffff,25
89196ba0077ffff,110
89196ba0077ffff,95
89196ba0077ffff,55
89196ba02b7ffff,95
89196ba02b7ffff,20
89196ba1c87ffff,50
89196ba1ccfffff,50
89196ba1ccfffff,115
89196ba1cc7ffff,60
89196ba1cc7ffff,55
89196ba1c13ffff,85
89196ba1c13ffff,45
89196ba1c8fffff,10
89196ba1c8fffff,25
89196ba1c87ffff,30
89196ba1c87ffff,20
89196ba1ccfffff,100
89196ba1ccfffff,25
89196ba1cc7ffff,55
89196ba1cc7ffff,95
89196ba1cc7ffff,95
89196ba1c8bffff,95
89196ba1c8bffff,125
89196ba1c8bffff,100
89196ba1c8fffff,30
89196ba1c8fffff,50
89196ba1c87ffff,25
89196ba1ccfffff,55
89196ba1cc3ffff,90
89196ba1cc7ffff,10
89196ba1cc7ffff,50
89196ba1cc7ffff,105
89196ba1c8bffff,95
89196ba1c8bffff,120
89196ba1ccfffff,60
89196ba1127ffff,35
89196ba1127ffff,110
89196ba1ccbffff,85
89196ba1ccbffff,55
89196ba1ccfffff,35
89196ba1127ffff,90
89196ba1ccbffff,85
89196ba1ccbffff,95
89196ba1ccbffff,100
89196ba1c8bffff,120
89196ba1c83ffff,125
89196ba1c83ffff,80
89196ba1cc3ffff,35
89196ba1cc3ffff,55
89196ba1cc3ffff,5
89196ba1cc7ffff,45
89196ba1c8bffff,35
89196ba1c8bffff,60
89196ba1c83ffff,105
89196ba1c83ffff,30
89196ba1cc3ffff,55
89196ba1cc3ffff,15
89196ba1cc3ffff,140
89196ba1cd7ffff,150
89196ba1cd7ffff,115
89196ba1cd7ffff,100
89196ba1c9bffff,60
89196ba1c9bffff,15
89196ba1c9bffff,30
89196ba1cc3ffff,165
89196ba1cc3ffff,110
89196ba1cd7ffff,95
89196ba1cd7ffff,85
89196ba1cd7ffff,140
89196ba1c9bffff,130
89196ba1c9bffff,85
89196ba1c9bffff,35
89196ba1cd3ffff,5
89196ba1cd3ffff,30
89196ba1357ffff,45
89196ba131bffff,40
89196ba131bffff,50
89196ba131bffff,50
89196ba1303ffff,70
89196ba1313ffff,20
89196ba1357ffff,65
89196ba131bffff,75
89196ba131bffff,65
89196ba131bffff,90
89196ba1e2bffff,5
89196ba1e43ffff,5
89196ba1e47ffff,5
89196ba1e43ffff,5
89196bb89a7ffff,5
89196bb898fffff,10
89196ba324bffff,10
89196ba324bffff,10
89196bb898bffff,5
89196bb8983ffff,10
89196ba1ccbffff,65
89196ba1137ffff,40
89196ba1ccbffff,80
89196ba1ccbffff,105
89196ba1ccbffff,130
89196ba1cdbffff,25
89196ba1cdbffff,65
89196ba1cdbffff,15
89196ba110fffff,85
89196ba335bffff,30
89196bb5c77ffff,100
89196bb5c63ffff,135
89196bb5c73ffff,15
89196bb5c73ffff,140
89196bb5c77ffff,40
89196bb5c77ffff,75
89196bb5c3bffff,155
89196bb5c7bffff,20
89196bb5c73ffff,30
89196bb5c73ffff,175
89196bb5c37ffff,40
89196bb5c3bffff,130
89196bb5c33ffff,135
89196bb5c33ffff,210
89196bb5c33ffff,35
89196bb5cafffff,125
89196bb5cafffff,105
89196bb5cafffff,15
89196bb5c3bffff,105
89196bb5c3bffff,175
89196bb5ea3ffff,195
89196bb5ea3ffff,170
89196bb5e17ffff,105
89196bb5e17ffff,115
89196bb5e17ffff,145
89196bb5e17ffff,45
89196bb5ebbffff,135
89196bb5ebbffff,215
89196bb5ebbffff,50
89196bb5eb3ffff,45
89196bb5c73ffff,75
89196bb5c73ffff,40
89196bb5c0fffff,125
89196bb5c0fffff,140
89196bb5c7bffff,35
89196bb5c73ffff,105
89196bb5c73ffff,95
89196bb5c73ffff,60
89196bb5c73ffff,115
89196bb5c0fffff,140
89196bb5c33ffff,125
89196bb5c33ffff,60
89196bb5c33ffff,105
89196bb5cafffff,195
89196bb5cafffff,190
89196bb5c07ffff,110
89196bb5c07ffff,160
89196bb5c07ffff,80
89196bb5c33ffff,60
89196bb5cabffff,30
89196bb5eb3ffff,50
89196bb5e13ffff,20
89196bb5e17ffff,35
89196bb5e17ffff,145
89196bb5e17ffff,15
89196bb5ebbffff,90
89196bb5ebbffff,110
89196bb5ebbffff,265
89196bb5eb3ffff,10
89196bb5e8fffff,130
89196bb5cafffff,155
89196bb5cafffff,60
89196bb5cafffff,55
89196bb5c07ffff,145
89196bb5c07ffff,90
89196bb5c07ffff,65
89196bb5cabffff,75
89196bb5cabffff,115
89196bb5cabffff,95
89196bb5cabffff,80
89196bb5c0fffff,140
89196bb5c47ffff,25
89196bb5c47ffff,180
89196bb5c47ffff,95
89196bb5c0bffff,165
89196bb5c0bffff,55
89196bb5c0fffff,135
89196bb5c0fffff,135
89196bb5c47ffff,35
89196bb5c47ffff,115
89196bb5e8fffff,120
89196bb5e8fffff,50
89196bb5ebbffff,140
89196bb5e87ffff,110
89196bb5e8fffff,75
89196bb5e8fffff,105
89196bb5e8fffff,90
89196bb5e87ffff,60
89196bb5e87ffff,55
89196bb5ca3ffff,15
89196bb5c03ffff,145
89196bb5c03ffff,210
89196bb5c07ffff,90
89196bb5c07ffff,55
89196bb5cabffff,75
89196bb5cabffff,125
89196bb5cabffff,90
89196bb5ca3ffff,60
89196bb5ca3ffff,10
89196ba2d17ffff,150
89196ba2d17ffff,205
89196ba2dbbffff,135
89196ba2d1bffff,210
89196ba2d1bffff,100
89196ba2d13ffff,130
89196ba2d13ffff,85
89196ba2d17ffff,30
89196ba2dbbffff,25
89196ba2d1bffff,100
89196ba2db3ffff,105
89196ba2db3ffff,225
89196ba2db3ffff,190
89196ba2dbbffff,150
89196ba2dbbffff,105
89196ba2db3ffff,140
89196ba2db3ffff,150
89196ba2db3ffff,75
89196ba2d87ffff,65
89196ba2d87ffff,180
89196bb5e0fffff,30
89196bb5e0fffff,55
89196bb5e0fffff,30
89196bb5e07ffff,130
89196bb5e4fffff,5
89196bb5e0fffff,10
89196bb5e0fffff,10
89196bb5e4fffff,30
89196bb5e0bffff,65
89196bb5e03ffff,110
89196ba2d1bffff,55
89196ba2d13ffff,215
89196ba2d13ffff,125
89196ba2d13ffff,145
89196ba2d8fffff,30
89196ba2d8fffff,90
89196ba2d8fffff,85
89196ba2d1bffff,120
89196ba2dc7ffff,20
89196ba2d8fffff,50
89196bb5e03ffff,100
89196bb5e43ffff,20
89196bb5e47ffff,55
89196bb5e0bffff,15
89196bb5e0bffff,110
89196bb5e0bffff,155
89196bb5e03ffff,120
89196bb5e03ffff,100
89196bb5e03ffff,90
89196bb5e43ffff,115
89196bb5e43ffff,135
89196bb5e57ffff,65
89196bb5e57ffff,10
89196bb5e0bffff,15
89196bb5e1bffff,20
89196bb5e03ffff,85
89196bb5e03ffff,15
89196bb5e03ffff,10
89196bb5e43ffff,120
89196ba2d87ffff,135
89196ba2db3ffff,115
89196ba2d87ffff,75
89196ba2d87ffff,180
89196bb5e4bffff,155
89196bb5e5bffff,15
89196bb5e5bffff,65
89196bb5e5bffff,95
89196bb5e5bffff,155
89196bb532fffff,60
89196bb5e43ffff,95
89196bb5e43ffff,80
89196bb5e57ffff,110
89196bb5e1bffff,60
89196bb5e1bffff,105
89196bb5e03ffff,25
89196bb5e5bffff,115
89196bb5e53ffff,125
89196bb5e53ffff,110
89196bb5e53ffff,30
89196bb5e1bffff,80
89196bb5e1bffff,170
89196bb5e13ffff,20
89196bb5e5bffff,100
89196bb5e53ffff,95
89196bb5e53ffff,115
89196bb5e53ffff,35
89196bb5ecfffff,10
89196bb5e1bffff,20
89196bb5e1bffff,60
89196ba2d8fffff,60
89196ba2dd3ffff,35
89196ba2dd3ffff,75
89196ba2dd3ffff,5
89196bb536fffff,5
89196bb536fffff,95
89196bb536fffff,130
89196bb536bffff,85
89196bb536bffff,85
89196bb536bffff,130
89196ba2883ffff,5
89196ba2897ffff,25
89196ba2897ffff,170
89196ba2d5bffff,190
89196ba2d5bffff,165
89196ba289bffff,10
89196ba2893ffff,10
89196ba2897ffff,145
89196ba2897ffff,150
89196ba2d5bffff,125
89196ba2d5bffff,110
89196ba2d53ffff,75
89196ba2d53ffff,65
89196ba2d53ffff,90
89196ba2d53ffff,210
89196ba2dcfffff,105
89196ba2d1bffff,95
89196ba2d5bffff,220
89196ba2d53ffff,25
89196ba2d53ffff,250
89196ba2d5bffff,90
89196ba289bffff,5
89196ba2893ffff,40
89196ba2c2fffff,10
89196ba2c2fffff,65
89196ba2c2fffff,75
89196ba2d5bffff,250
89196ba2893ffff,30
89196ba2c2fffff,65
89196ba2c2fffff,140
89196ba2c67ffff,30
89196ba2c67ffff,40
89196ba2c2bffff,20
89196ba2c2fffff,70
89196ba2c67ffff,20
89196ba2c67ffff,35
89196ba2c2bffff,30
89196ba2c2bffff,5
89196ba2d53ffff,160
89196ba2c37ffff,5
89196ba2c37ffff,10
89196ba2cafffff,5
89196ba2c33ffff,10
89196ba2cafffff,270
89196ba2cafffff,90
89196ba2c33ffff,150
89196ba2cafffff,285
89196ba2cafffff,325
89196ba2863ffff,10
89196ba2873ffff,15
89196ba2817ffff,15
89196ba2817ffff,115
89196ba288fffff,5
89196ba288bffff,90
89196ba2883ffff,20
89196ba289bffff,5
89196ba289bffff,10
89196ba21a3ffff,185
89196ba2c77ffff,35
89196ba2c2bffff,35
89196ba2c2bffff,40
89196ba2c2bffff,5
89196ba2c77ffff,15
89196ba2c77ffff,35
89196ba2c77ffff,30
89196ba2c2bffff,30
89196ba2c3bffff,5
89196ba2c77ffff,15
89196ba2c77ffff,25
89196ba2c77ffff,40
89196ba2c3bffff,10
89196ba2c73ffff,115
89196ba2c77ffff,15
89196ba2c3bffff,35
89196ba2c33ffff,80
89196ba2c0fffff,160
89196ba2c0fffff,60
89196ba2c0fffff,80
89196ba2c0fffff,165
89196ba2c07ffff,15
89196ba2c07ffff,30
89196ba2c33ffff,230
89196ba2c33ffff,130
89196ba2c0fffff,15
89196ba2c0fffff,175
89196ba2c0fffff,160
89196ba2c0fffff,185
89196ba2cafffff,35
89196ba2ca7ffff,35
89196ba2cabffff,120
89196ba2cabffff,125
89196ba2cafffff,125
89196ba2cafffff,60
89196ba2ca7ffff,155
89196ba2ca7ffff,140
89196ba2ca7ffff,80
89196bb5ec7ffff,30
89196bb5327ffff,100
89196bb5e53ffff,25
89196bb5e53ffff,50
89196bb5e53ffff,55
89196bb5ecfffff,15
89196bb5ecfffff,105
89196bb5ecfffff,35
89196bb5ecfffff,5
89196bb5ec7ffff,15
89196bb5ec7ffff,45
89196bb5327ffff,105
89196bb5ecbffff,45
89196bb5ecbffff,5
89196bb5ecbffff,75
89196bb5ecfffff,145
89196bb5ecfffff,125
89196bb5ec7ffff,75
89196bb5ec7ffff,65
89196bb5ec7ffff,90
89196bb532fffff,105
89196bb5e5bffff,140
89196bb532fffff,85
89196bb532fffff,105
89196bb5327ffff,100
89196bb532fffff,80
89196bb5327ffff,140
89196bb532bffff,15
89196bb532bffff,80
89196bb5323ffff,30
89196bb5ec7ffff,50
89196bb5327ffff,25
89196bb5327ffff,15
89196bb5ecbffff,85
89196bb5ecbffff,25
89196bb5ecbffff,80
89196bb5ecbffff,70
89196bb5ec3ffff,100
89196bb5ec3ffff,75
89196bb5ec7ffff,85
89196bb5ec7ffff,105
89196bb5ed7ffff,140
89196bb5327ffff,100
89196bb5327ffff,50
89196bb5ecbffff,80
89196bb5ecbffff,75
89196bb5ecbffff,135
89196bb5ecbffff,165
89196bb5ec3ffff,60
89196bb5ec3ffff,70
89196bb5ec3ffff,55
89196bb5ed7ffff,35
89196bb5ed7ffff,65
89196bb5337ffff,50
89196bb5337ffff,60
89196bb5337ffff,55
89196bb5edbffff,55
89196bb5edbffff,155
89196bb5ec3ffff,115
89196bb5ec3ffff,45
89196bb536bffff,100
89196bb5363ffff,30
89196bb5363ffff,40
89196bb5367ffff,5
89196ba2cb7ffff,185
89196bb536bffff,75
89196bb536bffff,220
89196bb536bffff,225
89196bb5363ffff,15
89196bb5377ffff,240
89196bb532bffff,565
89196bb532bffff,65
89196bb5323ffff,180
89196bb5323ffff,40
89196bb5377ffff,220
89196bb533bffff,15
89196bb533bffff,160
89196bb533bffff,170
89196bb5323ffff,170
89196bb5323ffff,60
89196bb5ec3ffff,105
89196bb5ed7ffff,140
89196bb5ed7ffff,80
89196bb5337ffff,45
89196bb5337ffff,115
89196bb5edbffff,80
89196bb5edbffff,40
89196bb5edbffff,95
89196bb5ed3ffff,70
89196bb5ed3ffff,125
89196bb5ed3ffff,105
89196bb5ed7ffff,95
89196bb5333ffff,120
89196bb5337ffff,55
89196bb5337ffff,45
89196bb53afffff,65
89196bb5edbffff,110
89196bb5edbffff,105
89196bb5edbffff,90
89196bb5ed3ffff,75
89196bb4e83ffff,20
89196bb4e9bffff,90
89196bb4e9bffff,95
89196bb4e93ffff,65
89196bb4e9bffff,60
89196bb4e93ffff,85
89196bb4e93ffff,70
89196bb4e93ffff,30
89196bb4167ffff,60
89196bb4167ffff,55
89196bb4e9bffff,20
89196bb4edbffff,15
89196bb4ed3ffff,95
89196bb4ed3ffff,120
89196bb4ed3ffff,125
89196bb416fffff,110
89196bb416fffff,95
89196bb416fffff,40
89196bb416fffff,65
89196bb43a7ffff,45
89196bb4167ffff,80
89196bb4e93ffff,80
89196bb412bffff,15
89196bb4167ffff,70
89196bb4167ffff,90
89196bb4167ffff,90
89196bb412bffff,120
89196bb412bffff,55
89196bb4167ffff,85
89196bb4167ffff,120
89196bb4ed3ffff,95
89196bb416bffff,75
89196bb416bffff,55
89196bb416fffff,75
89196bb416fffff,115
89196bb416fffff,30
89196bb43a7ffff,15
89196bb416bffff,100
89196bb416bffff,115
89196bb416bffff,90
89196bb4ecbffff,20
89196bb4333ffff,10
89196bb4333ffff,10
89196bb43abffff,20
89196bb43abffff,50
89196bb43abffff,35
89196bb43abffff,30
89196bb43abffff,15
89196bb43bbffff,10
89196bb4313ffff,40
89196bb416bffff,35
89196bb4163ffff,85
89196bb4163ffff,95
89196bb416bffff,20
89196bb416bffff,100
89196bb416bffff,30
89196bb416bffff,100
89196bb4163ffff,70
89196bb4163ffff,130
89196bb43b7ffff,10
89196bb4167ffff,45
89196bb412bffff,85
89196bb412bffff,35
89196bb412bffff,5
89196bb4163ffff,115
89196bb4177ffff,75
89196bb4177ffff,30
89196bb4177ffff,90
89196bb412bffff,15
89196bb4163ffff,90
89196bb434fffff,60
89196bb4347ffff,20
89196bb4303ffff,90
89196bb434bffff,95
89196bb434bffff,135
89196bb4343ffff,125
89196bb4343ffff,120
89196bb4343ffff,45
89196bb430bffff,25
89196bb430bffff,155
89196bb43b7ffff,80
89196bb416bffff,110
89196bb417bffff,110
89196bb4163ffff,80
89196bb4163ffff,115
89196bb43b7ffff,90
89196bb417bffff,75
89196bb417bffff,85
89196bb417bffff,110
89196bb4173ffff,70
89196bb4177ffff,60
89196bb4177ffff,115
89196bb4177ffff,50
89196bb413bffff,35
89196bb413bffff,15
89196bb4173ffff,105
89196bb4173ffff,65
89196bb4177ffff,10
89196bb413bffff,50
89196bb413bffff,155
89196bb5c0bffff,125
89196bb5c0bffff,125
89196bb5c4bffff,200
89196bb5c43ffff,30
89196bb5c47ffff,30
89196bb5c47ffff,90
89196bb5c47ffff,85
89196bb5c0bffff,155
89196bb5c0bffff,110
89196bb5c0bffff,50
89196bb5e8fffff,30
89196bb5e8fffff,15
89196bb5e8fffff,135
89196bb5c4bffff,80
89196bb5c4bffff,205
89196bb5e8bffff,35
89196bb5e8bffff,30
89196bb5c4bffff,30
89196bb5c4bffff,50
89196bb5c4bffff,80
89196bb5c03ffff,115
89196bb5c43ffff,105
89196bb5c43ffff,165
89196bb5c43ffff,55
89196bb5c57ffff,70
89196bb5c57ffff,80
89196bb5c57ffff,260
89196bb5c0bffff,135
89196bb5c1bffff,45
89196bb5c03ffff,30
89196bb5c03ffff,50
89196bb5c03ffff,80
89196bb5c17ffff,130
89196bb5c17ffff,55
89196bb5c17ffff,70
89196bb5cabffff,30
89196bb5cabffff,100
89196bb5cbbffff,15
89196bb5c03ffff,250
89196bb5c17ffff,80
89196bb5c17ffff,70
89196bb5cbbffff,35
89196bb5cbbffff,80
89196bb5cbbffff,10
89196bb5c13ffff,25
89196bb5c13ffff,175
89196bb5c13ffff,130
89196bb5c17ffff,20
89196bb5cbbffff,15
89196bb5e8bffff,90
89196bb5e8bffff,85
89196bb5e97ffff,90
89196bb5c4bffff,105
89196bb5c5bffff,65
